Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
18-001602,2018-01,01/10/2018 15:30,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1199,RIVERVIEW BLVD,74,PHILLIPS 66, , , ,894567,1052209
18-001587,2018-01,01/10/2018 15:30,Y, , ,1, , 42011,5,AGG.ASSAULT-KNIFE/CITIZEN ADULT 1ST DEGREE,3412,UNION BLVD,52,ST. LOUIS COMMUNITY CREDIT UNION, , , ,889078.9,1035771
18-001602,2018-01,01/10/2018 15:30,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1199,RIVERVIEW BLVD,74,PHILLIPS 66, , , ,894567,1052209
18-001602,2018-01,01/10/2018 15:30,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1199,RIVERVIEW BLVD,74,PHILLIPS 66, , , ,894567,1052209
18-001587,2018-01,01/10/2018 15:30,Y, , ,1, , 41021,5,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,3412,UNION BLVD,52,ST. LOUIS COMMUNITY CREDIT UNION, , , ,889078.9,1035771
18-001588,2018-01,01/10/2018 15:45,Y, , ,1, , 63701,4,LARCENY-SHOPLIFT UNDER $500,4038,N GRAND BLVD,67,DOLLAR GENERAL, ,4038,GRAND,901867.4,1030898
18-001598,2018-01,01/10/2018 15:55,Y, , ,1, , 42016,6,ASSLT-AGGRV-KNIFE/CUT-3RD-ADULT-DOMESTIC,5015,QUEENS AVE,71, , ,5016,QUEENS,892982,1039422
18-001696,2018-01,01/10/2018 16:00,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,3414,MERAMEC ST,16, , ,3414,MERAMEC,893730.9,1000261
18-001646,2018-01,01/10/2018 16:00,Y, , ,1, , 51312,3,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3534,JUNIATA ST,25, , ,3534,JUNIATA,894054.4,1007619
18-001634,2018-01,01/10/2018 16:00,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5671,WATERMAN BLVD,47, ,APT 21,5671,WATERMAN,881853.1,1025650
18-002086,2018-01,01/10/2018 16:00,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,3423,GILES AVE,15, , ,3423,GILES,892717.6,1005836
18-001514,2018-01,01/10/2018 16:00,Y, , ,1, ,183250,4,DRUGS-SALE/COCAINE,1915,OLIVE ST,36, ,BUY/WALK,1915,OLIVE,903703.7,1019090
18-001597,2018-01,01/10/2018 16:20,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,0,S 37TH ST / BATES ST,3, , , , ,889861.1,996384.6
18-001605,2018-01,01/10/2018 16:25,Y, , ,1, ,182130,1,DRUGS-POSSESSION/HEROIN,3906,WALSH ST,5, , ,3906,WALSH,888990.5,998309.4
18-001606,2018-01,01/10/2018 16:28,Y, , ,1, ,151140,5,WEAPONS-STATE VIOL/UNLWFL USE/DISCHARGING,5647,PERSHING AVE,47, , , , ,882218.9,1025015
18-001607,2018-01,01/10/2018 16:38,Y, , ,1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3515,CHEROKEE ST,25, , , , ,893958.3,1005821
18-001609,2018-01,01/10/2018 16:50,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,N FLORISSANT AVE / PALM ST,60, , , , ,904916.1,1027949
18-001615,2018-01,01/10/2018 17:00,Y, , ,1, , 43013,4,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,1400,N GRAND BLVD,59, ,@ WALGREENS,1400,GRAND,898337.4,1024456
18-001611,2018-01,01/10/2018 17:09,Y, , ,1, ,182999,2,DRUGS-POSSESSION/OTHR UNSPEC DRUG,1551,S GRAND BLVD,29,BP GAS STATION, , , ,894681.4,1014458
18-001626,2018-01,01/10/2018 17:12,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,BLAINE AVE / S GRAND BLVD,31, , , , ,894860.1,1014363
18-001612,2018-01,01/10/2018 17:20,Y, , ,1, , 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",7153,VIRGINIA AVE,1, ,APT A,7153,VIRGINIA,889135.2,990207.4
18-001612,2018-01,01/10/2018 17:20,Y, , ,1, , 91123,1,SIMPLE ASSAULT-CHILD/NO INJURY,7153,VIRGINIA AVE,1, ,APT A,7153,VIRGINIA,889135.2,990207.4
18-001610,2018-01,01/10/2018 17:25,Y, , ,1, ,130000,3,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",3934,S GRAND BLVD,16, , ,3934,GRAND,893237.9,1002057
18-001712,2018-01,01/10/2018 17:30,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,3967,BLAINE AVE,28, , ,3967,BLAINE,892458.1,1014691
18-001627,2018-01,01/10/2018 17:44,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,I 70 EASTBOUND / SALISBURY ST,65,BP GAS STATION, , , ,906592.7,1029999
18-001617,2018-01,01/10/2018 17:45,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,OAK HILL AVE / POTOMAC ST,15, , , , ,889853.8,1005614
18-001620,2018-01,01/10/2018 17:48,Y, , ,1, , 91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,4214,MINNESOTA AVE,17, , ,4214,MINNESOTA,895674,999878.2
18-001630,2018-01,01/10/2018 17:50,Y, , ,1, ,241100,6,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,4241,SHREVE AVE,69, , ,4241,SHREVE,894027.6,1036651
18-001802,2018-01,01/10/2018 18:00,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,4724,ASHLAND CT,55, , ,4724,ASHLAND,892524.6,1033330
18-001632,2018-01,01/10/2018 18:17,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,5400,BIRCHER BLVD,70, , , , ,889832.1,1040321
18-001628,2018-01,01/10/2018 18:20,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1020,N 9TH ST,62, , ,1020,9TH,908566.6,1020179
18-001637,2018-01,01/10/2018 18:25,Y, , ,1, , 41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,7907,N BROADWAY,59,NICK S BAR & GRILL, ,2837,DELMAR,897190.9,1046586
18-001637,2018-01,01/10/2018 18:25,Y, , ,1, , 41021,4,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,7907,N BROADWAY,59,NICK S BAR & GRILL, ,2837,DELMAR,897190.9,1046586
18-002547,2018-01,01/10/2018 18:30,Y, , ,1, ,122000,5,EMBEZZLEMENT-VALUE UNDER $150,226,N EUCLID AVE,38, ,INSOMNIA COOKIES,226,EUCLID,888295.3,1023302
18-001641,2018-01,01/10/2018 18:35,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,3531,TENNESSEE AVE,19, , ,3531,TENNESSEE,894183.5,1004664
18-001798,2018-01,01/10/2018 19:00,Y, , ,1, , 41016,1,ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC,7303,VERMONT AVE,2, ,APT A,7303,VERMONT,888740.8,990309.4
18-001640,2018-01,01/10/2018 19:00,Y, , ,1, , 71030,1,AUTO THEFT-PERM RETNT/JOY RIDE,930,HOLLY HILLS AVE,80,CARONDELET PARK REC COMPLEX (YMCA),PARKING LOT,930,HOLLY HILLS,889835.5,993183.7
18-001798,2018-01,01/10/2018 19:00,Y, , ,1, , 43025,1,ASSLT-AGGRAV-OTH-WPN-2ND-CHILD-DOMESTIC,7303,VERMONT AVE,2, ,APT A,7303,VERMONT,888740.8,990309.4
18-001635,2018-01,01/10/2018 19:00,Y, , ,1, , 91303,1,SIMPLE ASSAULT-POLICE OFFICER/NO INJURY,3936,CHIPPEWA ST,16, ,APT 1,3936,CHIPPEWA,890733.2,1003399
18-001690,2018-01,01/10/2018 19:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,1110,WASHINGTON AVE,35, , , , ,907161.8,1018819
18-001652,2018-01,01/10/2018 19:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3761,EILER ST,3,SOUTH SIDE MACHINE WORKS, ,3761,EILER,889690.1,997310.3
18-001635,2018-01,01/10/2018 19:00,Y, , ,1, , 91303,1,SIMPLE ASSAULT-POLICE OFFICER/NO INJURY,3936,CHIPPEWA ST,16, ,APT 1,3936,CHIPPEWA,890733.2,1003399
18-001838,2018-01,01/10/2018 19:15,Y, , ,1, , 72113,2,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,4901,HAMPTON AVE,8,NOTTINGHAM AUTO REPAIR, ,4901,HAMPTON,879408.8,1002526
18-001683,2018-01,01/10/2018 20:00,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,5329,VERNON AVE,49, , ,5329,VERNON,884895.8,1028885
18-001639,2018-01,01/10/2018 20:30,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,ORIOLE AVE / THEKLA AVE,72, , , , ,890947.6,1044714
18-001644,2018-01,01/10/2018 20:31,Y, , ,1, ,182130,1,DRUGS-POSSESSION/HEROIN,4600,S BROADWAY,17, , ,4621,OREGON,896497.6,997157.3
18-001714,2018-01,01/10/2018 21:00,Y, , ,1, , 64711,2,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,4061,MCREE AVE,28, , ,4061,MCREE,891721.1,1014438
18-001809,2018-01,01/10/2018 21:00,Y, , ,1, , 51322,3,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,3222,PENNSYLVANIA AVE,30, ,1ST FLOOR,3222,PENNSYLVANIA,896655.6,1006363
18-001658,2018-01,01/10/2018 21:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,1900,PINE ST,36, , ,1900,PINE,903693.4,1018666
18-001643,2018-01,01/10/2018 21:00,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,GARESCHE AVE / RIVERVIEW BLVD,72, , , , ,890301.8,1044710
18-001650,2018-01,01/10/2018 21:00,Y, , ,1, , 91114,3,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",2708,KEOKUK ST,16, , ,2708,KEOKUK,897369.2,1001753
18-001645,2018-01,01/10/2018 21:00,Y, , ,1, , 63701,3,LARCENY-SHOPLIFT UNDER $500,2644,CHEROKEE ST,19,MR NICE GUY, ,2644,CHEROKEE,898100.8,1004977
18-001687,2018-01,01/10/2018 21:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3510,GRAVOIS AVE,19,ADVANCE AUTO PARTS, ,3510,GRAVOIS,893829.8,1004925
18-001721,2018-01,01/10/2018 21:00,Y, , ,1, , 64711,2,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,4061,MCREE AVE,28, , ,4061,MCREE,891721.1,1014438
18-001647,2018-01,01/10/2018 21:15,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1220,N 10TH ST,62, ,@SCHOOL - PATRICK HENRY DOWNTOWN,1220,10TH,908347.1,1021035
18-001649,2018-01,01/10/2018 21:15,Y, , ,1, ,263299,5,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,5329,MAPLE AVE,51, , , , ,885287.4,1029138
18-001744,2018-01,01/10/2018 21:30,Y, , ,1, , 21000,6,RAPE -- FORCIBLE,5900,PARK LN,73, , ,5900,PARK,0,0
18-001654,2018-01,01/10/2018 22:40,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,HALL ST / RIVERVIEW DR,79, , , , ,899311.1,1054075
18-001882,2018-01,01/10/2018 22:55,Y, , ,1, ,152200,5,WEAPONS-CITY VIOL/DISCHRGING IN CITY,5624,WABADA AVE,50, , ,5624,WABADA,884701.5,1034266
18-001655,2018-01,01/10/2018 23:00,Y, , ,1, ,182400,5,DRUGS-POSSESSION/MARIJUANA,4554,DELMAR BLVD,38, , , , ,890076.9,1025823
18-001700,2018-01,01/10/2018 23:00,Y, , ,1, , 71030,4,AUTO THEFT-PERM RETNT/JOY RIDE,3600,GARFIELD AVE,59, , ,3600,GARFIELD,898912.4,1025821
18-001659,2018-01,01/10/2018 23:45,Y, , ,1, , 69703,3,LARCENY-ALL OTH/FRM PRSN/UNDER $500,1400,HICKORY LN,33,PARKING LOT, ,1448,HICKORY,904505.7,1013819
18-001708,2018-01,01/11/2018 00:02,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,3221,NEBRASKA AVE,30, , ,3221,NEBRASKA,896802.6,1006375
18-001660,2018-01,01/11/2018 00:40,Y, , ,1, ,130000,3,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",3182,S GRAND BLVD,25,BP GAS STATION, ,3500,CONNECTICUT,893829,1007322
18-001661,2018-01,01/11/2018 00:45,Y, , ,1, ,211000,4,DUI-DRVING WHILE INTOXICATED,1544,N BROADWAY,64, , , , ,910008.9,1022382
18-001663,2018-01,01/11/2018 01:20,Y, , ,1, , 69703,5,LARCENY-ALL OTH/FRM PRSN/UNDER $500,282,DE BALIVIERE AVE,47, , ,250,DE BALIVIERE,881589.6,1025006
18-001664,2018-01,01/11/2018 01:48,Y, , ,1, ,250000,1,LOITERING-BEGGING,5600,S GRAND BLVD,1,@JACK IN THE BOX, , , ,890451,995831.9
18-001666,2018-01,01/11/2018 02:00,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,0,S 7TH ST / I 55 SOUTHBOUND,20, , , , ,906811.3,1012468
18-001667,2018-01,01/11/2018 02:55,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,3900,DE TONTY ST,27, , ,3936,DE TONTY,893104.1,1013477
18-001669,2018-01,01/11/2018 03:50,Y, , ,1, , 91303,1,SIMPLE ASSAULT-POLICE OFFICER/NO INJURY,4500,S GRAND BLVD,16, ,STREET,4500,GRAND,892705.1,999205.2
18-001670,2018-01,01/11/2018 04:40,Y, , ,1, , 52212,2,BURGLARY-BUSINESS/NIT/FORCE ENT/UNOCCUPIE,6400,WEST PARK AVE,42,DOGTOWN LIQUOR,ALIAS 6400 WEST PARK,6400,WEST PARK,879250.6,1017185
18-001673,2018-01,01/11/2018 05:00,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,2016,MENARD ST,21, , ,2016,MENARD,903895.9,1010187
18-001671,2018-01,01/11/2018 05:08,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1401,BIDDLE ST,61,STRANGERS HOME MISSIONARY BAPTIST C,CHURCH,1401,BIDDLE,906883.7,1021270
18-001746,2018-01,01/11/2018 05:30,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2320,S 10TH ST,21, , ,2320,10TH,903849.3,1009012
18-001675,2018-01,01/11/2018 06:16,Y, , ,1, , 36111,2,ROBBERY-COMMERCE PL/FIREARM USED/SUCCESS,3237,S GRAND BLVD,15,PHILLIPS 66, ,3237,GRAND,893577.8,1006688
18-001685,2018-01,01/11/2018 06:45,Y, , ,1, , 67701,2,LARCENY-FROM BUILDING UNDER $500,3635,VISTA AVE,29, ,EMERGENCY ROOM,3635,VISTA,894354.8,1015713
18-001790,2018-01,01/11/2018 07:00,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",0,N 14TH ST / DR MARTIN LUTHER K,36, , , , ,906469.1,1020109
18-001787,2018-01,01/11/2018 07:00,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,2711,MIAMI ST,19, , ,2711,MIAMI,897700.5,1003981
18-001680,2018-01,01/11/2018 07:15,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,901,N 1ST ST,35, ,LUMIERE HOTEL,999,2ND,910668.8,1019119
18-001681,2018-01,01/11/2018 07:36,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,E DE SOTO AVE / EMILY ST,66, , , , ,901946.7,1034015
18-001692,2018-01,01/11/2018 07:55,Y, , ,1, ,266510,3,PUBLIC ORDER-TRESPASSING,1807,GRAVOIS AVE,23, ,@JACK IN THE BOX - GRAVOIS,1807,GRAVOIS,902130.3,1010504
18-001691,2018-01,01/11/2018 07:59,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,3001,S GRAND BLVD,25, , , , ,893973.2,1008820
18-002531,2018-01,01/11/2018 08:00,Y, , ,1, , 69702,6,LARCENY-ALL OTHER UNDER $500,5209,LILLIAN AVE,71,@ FAITH UNITED ASEMBLY CHURCH, ,5209,LILLIAN,892574.4,1039842
18-001699,2018-01,01/11/2018 08:18,Y, , ,1, ,182400,2,DRUGS-POSSESSION/MARIJUANA,6656,LANSDOWNE AVE,9, , ,6654,LANSDOWNE,875288.8,1004032
18-001800,2018-01,01/11/2018 08:20,Y, , ,1, , 65601,6,"LARCENY-MTR VEH PARTS $500 - $24,999",8430,HALL ST,79, , , , ,898344.4,1050289
18-001858,2018-01,01/11/2018 08:30,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,4949,BARNES JEWISH HOSPITAL PLZ,38,BARNES JEWISH HOSPITAL,SOUTH GARAGE,4949, ,887396.8,1020150
18-001873,2018-01,01/11/2018 08:46,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,4500,S BROADWAY,17, , ,4500,BROADWAY,896260.8,997735.4
18-001705,2018-01,01/11/2018 09:00,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,I 44 EASTBOUND / I 44 WESTBOUN,21, ,UNDERNEATH CHESTNUT STREET OVERPASS,6124,BROADWAY,903153.7,1011201
18-001837,2018-01,01/11/2018 09:30,Y, , ,1, , 51312,6,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,5214,BEACON AVE,72, , ,5214,BEACON,891824.3,1042266
18-001717,2018-01,01/11/2018 09:33,Y, , ,1, ,151110,4,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,2800,N 19TH ST,60, , ,2800,19TH,905669.5,1026029
18-001709,2018-01,01/11/2018 09:33,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,800,E TAYLOR AVE,79, , , , ,899980.1,1038709
18-001711,2018-01,01/11/2018 09:55,Y, , ,1, , 69702,3,LARCENY-ALL OTHER UNDER $500,2304,GRAVOIS AVE,22, , ,2304,GRAVOIS,899885.4,1009409
18-004566,2018-01,01/11/2018 10:00,Y, , ,1, ,264100,1,HEALTH-SANITATION VIOL,4631,MORGANFORD RD,5,NUMBER 9 BAR, ,4631,MORGANFORD,886920.2,1001610
18-001720,2018-01,01/11/2018 10:20,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,301,S GRAND BLVD,37, , ,374,GRAND,895783.1,1019328
18-001737,2018-01,01/11/2018 10:28,Y, , ,1, , 42013,5,AGG.ASSAULT-KNIFE/CITIZEN ADULT 3RD DEGREE,4921,PARKVIEW PL,38, ,14TH FLOOR,4921,PARKVIEW,887849.5,1021285
18-001737,2018-01,01/11/2018 10:28,Y, , ,1, , 42013,5,AGG.ASSAULT-KNIFE/CITIZEN ADULT 3RD DEGREE,4921,PARKVIEW PL,38, ,14TH FLOOR,4921,PARKVIEW,887849.5,1021285
18-001737,2018-01,01/11/2018 10:28,Y, , ,1, , 10000,5,HOMICIDE,4921,PARKVIEW PL,38, ,14TH FLOOR,4921,PARKVIEW,887849.5,1021285
18-001737,2018-01,01/11/2018 10:28, , , ,-1, , 10000,5,HOMICIDE,4921,PARKVIEW PL,38, ,14TH FLOOR,4921,PARKVIEW,887849.5,1021285
18-001748,2018-01,01/11/2018 11:00,Y, , ,1, , 51112,4,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,3622,COTTAGE AVE,59, , ,3622,COTTAGE,899063.8,1026621
18-002686,2018-01,01/11/2018 11:00,Y, , ,1, , 64711,2,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,2101,S KINGSHIGHWAY BLVD,12,U HAUL,SECURED PARKING LOT,2101,KINGSHIGHWAY,886486.8,1012735
18-001767,2018-01,01/11/2018 11:15,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,4323,N NEWSTEAD AVE,69, , ,4323,NEWSTEAD,896892.2,1035595
18-001731,2018-01,01/11/2018 11:18,Y, , ,1, ,211000,5,DUI-DRVING WHILE INTOXICATED,0,DR MARTIN LUTHER KING DR / UNI,51, , , , ,886534.3,1031322
18-001806,2018-01,01/11/2018 11:45,Y, , ,1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,310,N 15TH ST,36,CONFLUENCE PREPARATORY ACADEMY, ,310,15TH,905455.4,1018670
18-001769,2018-01,01/11/2018 12:00,Y, , ,1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1603,S 9TH ST,21, ,PARKING LOT,1603,9TH,905282.3,1011627
18-001749,2018-01,01/11/2018 12:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,2947,DELMAR BLVD,37, , ,2947,DELMAR,900492.6,1021365
18-001743,2018-01,01/11/2018 12:00,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1253,HAMPTON AVE,42, ,@STEAK N SHAKE - HAMPTON,5700,WISE,880784.4,1017265
18-001877,2018-01,01/11/2018 12:00,Y, , ,1, , 69702,2,LARCENY-ALL OTHER UNDER $500,7062,LINDENWOOD PL,9, , ,7062,LINDENWOOD,873232.9,1005838
18-001730,2018-01,01/11/2018 12:15,Y, , ,1, ,178200,4,SEX OFFNS-EXPOSURE/EXPOSING PERSON,700,N TUCKER BLVD,35,GLOBE BUILDING,REAR ALLEY,700,TUCKER,0,0
18-001754,2018-01,01/11/2018 12:20,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5453,DELMAR BLVD,49, , ,5453,DELMAR,883561.5,1027076
18-001775,2018-01,01/11/2018 12:30,Y, , ,1, ,181250,3,DRUGS-MANUFACTURE/COCAINE,1400,MORRISON LN,33, ,PEABODY HOUSING COMPLEX,1915,OLIVE,904424.1,1013526
18-001745,2018-01,01/11/2018 12:59,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,NATURAL BRIDGE AVE / N NEWSTEA,56, , , , ,895482.4,1032844
18-001994,2018-01,01/11/2018 13:00,Y, , ,1, , 31312,1,ROBBERY-HIGHWAY   /OTHR WEPN USED/ATTEMPT,6700,VERMONT AVE,1, , ,6708,VERMONT,890190.9,991584.1
18-001755,2018-01,01/11/2018 13:10,Y, , ,1, , 43201,4,AGG.ASSAULT-OTH DANG WEP/POL OFFC 1ST DEGREE,1,S BROADWAY,35, ,@HOTEL- HILTON AT THE BALL PARK, , ,908726.1,1016735
18-001768,2018-01,01/11/2018 13:20,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",721,N 2ND ST,35, ,@MORGAN STREET BREWERY, , ,910261.4,1018660
18-001763,2018-01,01/11/2018 13:27,Y, , ,1, ,182999,5,DRUGS-POSSESSION/OTHR UNSPEC DRUG,1,CHILDRENS PL,38,CHILDRENS, ,1,CHILDRENS,887975.4,1020896
18-001747,2018-01,01/11/2018 13:42,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,5433,QUEENS AVE,71, ,FROM VEHICLE PARKED IN THE REAR OF 2,5433,QUEENS,894702.8,1040860
18-001771,2018-01,01/11/2018 13:50,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,906,NASSAU DR,74, ,AT THE INTERSECTION OF NASSAU AND GU, , ,896481.5,1052191
18-001773,2018-01,01/11/2018 14:00,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,5067,CLAXTON AVE,71, , ,5067,CLAXTON,892525.1,1041007
18-001756,2018-01,01/11/2018 14:09,Y, , ,1, , 63701,1,LARCENY-SHOPLIFT UNDER $500,6155,S GRAND BLVD,1,DOLLAR GENERAL,DISCOUNT STORE,6155,GRAND,889468,994413.8
18-001764,2018-01,01/11/2018 14:20,Y, , ,1, ,182999,6,DRUGS-POSSESSION/OTHR UNSPEC DRUG,5012,QUEENS AVE,71, ,REAR,5012,QUEENS,893075.6,1039295
18-001757,2018-01,01/11/2018 14:24,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,HAMPTON AVE / WILSON AVE,11, , , , ,880947.6,1013742
18-001758,2018-01,01/11/2018 14:30,Y, , ,1, ,241100,4,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,906,OLIVE ST,35,FRISCO BUILDING, ,906,OLIVE,907628.1,1017928
18-001785,2018-01,01/11/2018 14:45,Y, , ,1, , 67701,2,LARCENY-FROM BUILDING UNDER $500,6554,MANCHESTER AVE,10, , ,6554,MANCHESTER,877552.6,1014503
18-001766,2018-01,01/11/2018 14:45,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,W FLORISSANT AVE / VIVIAN PL,76, , , , ,891533.9,1046528
18-002220,2018-01,01/11/2018 15:00,Y, , ,1, , 67701,2,LARCENY-FROM BUILDING UNDER $500,6206,VICTORIA AVE,42, , ,6206,VICTORIA,880144.6,1017418
18-002097,2018-01,01/11/2018 15:00,Y, , ,1, , 63701,3,LARCENY-SHOPLIFT UNDER $500,2600,S COMPTON AVE,25, , , , ,896222.1,1009998
18-001957,2018-01,01/11/2018 15:00,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4207,FAIR AVE,68, , ,4207,FAIR,898708.9,1033744
18-001765,2018-01,01/11/2018 15:07,Y, , ,1, , 51121,6,BURGLARY-RESIDENCE/DAY/UNLAW ENT/OCCUPIED,4251,E SAN FRANCISCO AVE,68, , ,4251,SAN FRANCISCO,897067.9,1032638
18-002056,2018-01,01/11/2018 15:15,Y, , ,1, , 64701,1,LARCENY-FROM MTR VEH UNDER $500,930,HOLLY HILLS AVE,80,YMCA,PARKING LOT, , ,889831.3,993186.7
18-001770,2018-01,01/11/2018 15:15,Y, , ,1, , 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,7101,S GRAND BLVD,4, , ,7101,GRAND,887627.9,991784.5
18-001890,2018-01,01/11/2018 15:30,Y, , ,1, , 51312,5,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3941,FINNEY AVE,58, , ,3941,FINNEY,895460.3,1024788
18-001778,2018-01,01/11/2018 15:45,Y, , ,1, ,130000,6,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",3524,N KINGSHIGHWAY BLVD,55, ,@WHITE CASTLE - N KINGSHIGHWAY, , ,891147.3,1035041
18-001786,2018-01,01/11/2018 15:56,Y, , ,1, ,151110,1,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,4629,S BROADWAY,17, , ,4629,BROADWAY,895834.9,997103.8
18-001774,2018-01,01/11/2018 16:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5223,S GRAND BLVD,3, , ,5223,GRAND,890915.3,996892.8
